DOI,Country Code
10.1116/6.0002965,"NL,US,GB"
10.1103/PhysRevB.84.184528,"IT,US"
10.1038/s41534-021-00382-6,"CA,US"
10.1103/PhysRevB.87.064506,"DE,TR,US"
10.1038/s41598-018-24449-1,"FI,US,GB"
10.1038/ncomms5119,"FR,RU,US,GB"
10.1103/PhysRevB.84.060501,"AU,DE,SE"
10.1103/PhysRevB.95.235305,"DK,DE,IL,US"
10.1103/PhysRevLett.125.147702,"BR,CA"
10.1103/PhysRevA.92.020301,"CN,DK,FR,JP"
10.1103/PhysRevLett.105.140501,"US,GB"
10.1103/PhysRevLett.109.147205,"DE,ES"
10.1038/s41467-023-36799-0,"AU,US"
10.1038/NPHYS4150,"DK,NL,US,GB"
10.1088/1361-6668/ab6179,"SE,GB"
10.1103/PhysRevB.100.134505,"FI,DE,US"
10.1021/acsanm.0c02937,"JP,GB"
10.1063/1.4789310,"CN,US"
10.1038/s41534-022-00590-8,"CA,US"
10.1103/PhysRevB.99.035312,"CN,US"
10.1109/TASC.2023.3263807,"DE,IT,GB"
10.1038/s41467-024-50173-8,"CA,JP,CH,US,GB"
10.1103/PhysRevB.91.174305,"JP,GB"
10.1002/advs.202300921,"US,GB"
10.1038/s41467-024-54389-6,"AR,DE,IL,NL"
10.1038/s41467-022-29634-5,"CN,DK,SI,GB"
10.1038/s41598-022-20172-0,"JP,GB"
10.1038/s41467-024-53077-9,"CN,US"
10.1103/PhysRevA.99.053421,"AT,MY,SG"
10.1063/1.4952721,"JP,GB"
10.1103/PhysRevA.88.043806,"CA,CH"
10.1126/sciadv.aao0043,"BE,SI,CH"
10.1103/PhysRevLett.106.060401,"CN,JP,US"
10.1038/s41534-018-0078-y,"FI,RU,CH"
10.1103/PhysRevA.87.022320,"CN,US"
10.1103/PhysRevApplied.14.064038,"DK,NL,US"
10.1103/PhysRevB.94.224510,"JP,US,GB"
10.1063/5.0048621,"FI,US"
10.1038/s41467-023-37511-y,"CN,US"
10.1038/s41565-021-00894-4,"JP,US"
10.1103/PhysRevLett.128.197701,"FR,GB"
10.1103/PhysRevLett.121.047001,"DK,NL,US"
10.21468/SciPostPhys.7.4.050,"NL,US"
10.1126/science.aba5211,"AT,FR,NL,US"
10.1126/science.aaa8525,"SA,US"
10.1103/PhysRevB.92.014516,"DE,RU,SE"
10.1103/PhysRevLett.120.150401,"DE,IL"
10.1103/PhysRevApplied.16.024013,"BE,GB"
10.1103/PhysRevLett.125.170503,"AT,CN,JP"
10.1051/epjap/2017170297,"FI,US"
10.1038/s41928-018-0055-7,"CA,FR"
10.1088/1612-2011/13/8/085202,"EG,SA"
10.1038/s41467-017-02608-8,"DE,RU,KR,GB"
10.1103/PhysRevLett.116.107002,"FR,US"
10.1021/acs.nanolett.3c04990,"IN,JP"
10.1038/s41598-022-21256-7,"DE,IL,US"
10.1063/5.0035945,"FR,US"
10.1103/PhysRevX.12.011005,"SE,US"
10.1103/PhysRevApplied.14.054019,"DE,JP,GB"
10.1103/PhysRevApplied.18.L031001,"NO,US"
10.1038/s41467-023-39064-6,"CN,JP"
10.1063/5.0069549,"US,GB"
10.1038/srep16036,"IT,US"
10.1002/andp.201700402,"CN,PK,SA"
10.1126/sciadv.aba4935,"CN,JP,US"
10.1103/PhysRevX.6.011032,"BE,FR,US"
10.1103/PhysRevB.99.144304,"BR,DK"
10.1088/0953-2048/28/2/025009,"DE,RU"
10.1021/acsnano.6b06553,"TW,US"
10.1103/PRXQuantum.5.030315,"CA,CH,US"
10.1103/PhysRevApplied.21.064052,"AU,CA"
10.1103/PhysRevB.96.064504,"DE,RU"
10.1088/1612-202X/acb043,"CN,EG,IR"
10.1103/PhysRevB.98.155313,"FR,SE,US"
10.1038/s41467-023-44111-3,"JP,US,GB"
10.1103/PhysRevB.84.024524,"FR,JP,NL,RU,ES"
10.1103/PhysRevApplied.14.061001,"FR,US"
10.1103/PhysRevA.96.052330,"CN,PK,SA"
10.1038/s41467-023-36760-1,"CA,US"
10.1063/1.5124967,"FR,DE,IT,RU,ES,GB"
10.1364/OE.22.024497,"CA,US"
10.1007/s10909-019-02265-9,"DE,IT,ES,US"
10.1103/PhysRevLett.122.247401,"CA,FR,US"
10.1007/s10762-024-00966-1,"FI,DE"
10.1038/s41467-022-34851-z,"CA,US"
10.1103/PhysRevLett.129.233601,"FR,DE"
10.1109/TASC.2023.3241270,"JP,GB"
10.1038/s41467-024-49648-5,"SG,US"
10.1038/s41928-021-00680-z,"CN,FI"
10.1109/TASC.2022.3145782,"IT,KR"
10.1002/prop.201700080,"EG,US"
10.1088/0957-4484/21/27/274015,"CA,DE,US"
10.1063/5.0050672,"BR,CA,US"
10.1103/PhysRevA.94.052308,"RU,US"
10.1088/1402-4896/ab0f47,"CN,US"
10.1103/PhysRevA.86.052306,"JP,US,GB"
10.1103/PhysRevApplied.5.024002,"CA,DE,US"
10.1103/PhysRevA.81.040303,"DE,IT,JP,US,GB"
10.1002/adma.202202034,"FR,NL,US"
10.1103/PRXQuantum.5.040307,"CZ,US"
10.1103/PhysRevLett.112.200501,"ES,CH"
10.1088/0256-307X/27/7/070304,"CN,PK"
10.1021/acsphotonics.9b01779,"CN,GR,RU"
10.1088/0953-2048/26/8/084003,"DE,RU"
10.1088/0256-307X/27/2/020302,"CN,SG"
10.1038/s41467-023-44281-0,"CA,US"
10.1038/s41586-023-05885-0,"CA,FR,DE,SG,ES,CH,US"
10.1038/s41467-022-33335-4,"US,GB"
10.1038/s41535-019-0187-7,"CN,US"
10.1103/PhysRevA.108.023707,"IL,RU"
10.1088/1367-2630/aa723a,"AR,JP,ES"
10.1103/PhysRevA.82.022101,"CN,TW,US"
10.1088/0256-307X/28/6/060307,"CN,PK"
10.1088/0953-2048/23/4/045032,"DE,RU"
10.1007/s00339-012-6981-8,"JP,SA,GB"
10.1103/PhysRevLett.116.240503,"BE,FR,US"
10.3390/sym15030732,"EG,IT,RO,SA"
10.1016/j.chaos.2023.114371,"EG,SA"
10.1016/j.physleta.2019.02.045,"IR,IT"
10.1140/epjp/s13360-022-02561-6,"AU,IN"
10.1002/qute.201800065,"CN,ES"
10.1103/PhysRevB.98.144514,"DE,IT,GB"
10.1109/TASC.2014.2318294,"CA,US"
10.1007/s11433-018-9175-2,"CN,IN"
10.1103/PhysRevB.97.064506,"BE,FR,DE,IN,US"
10.1103/PhysRevApplied.8.064008,"KR,ES,US"
10.1088/0953-2048/29/4/044001,"NL,US"
10.1103/PhysRevLett.114.070502,"DE,ES"
10.1088/0953-4075/44/7/075503,"IT,JP"
10.1063/5.0053378,"IT,ES"
10.1088/1367-2630/aac932,"IL,CH"
10.1103/PhysRevA.93.062331,"BE,FR,DE,US"
10.1088/1367-2630/17/11/113029,"FR,ES,CH"
10.1140/epjb/e2010-00056-y,"EG,SA,GB"
10.1109/TASC.2023.3255182,"JP,GB"
10.1103/PhysRevE.100.032107,"BR,DK,IE,TR"
10.1103/PhysRevB.107.214515,"DE,ES"
10.1063/1.4747723,"AU,JP,RU"
10.3389/fphy.2021.773128,"JP,US,GB"
10.1103/PhysRevLett.127.020602,"CN,JP"
10.1103/PhysRevLett.108.040502,"CA,CH,US"
10.1088/0953-2048/27/1/014001,"CA,DE"
10.1126/science.aao1401,"GR,SG,US"
10.1103/PhysRevB.81.012506,"DE,SK,UA"
10.1103/PhysRevA.95.043814,"DE,NL"
10.1016/j.chaos.2020.110466,"EG,SA"
10.1103/PhysRevLett.115.077002,"CN,US"
10.1038/s41565-022-01223-z,"IN,JP"
10.1038/s41586-020-2490-7,"CA,ES"
10.1038/s41534-020-0261-9,"AT,FR"
10.1103/PhysRevLett.128.207001,"CN,FR,JP,SE,GB"
10.1103/PhysRevLett.132.193601,"CN,JP,US"
10.1126/science.aaf2941,"FR,US"
10.1088/2058-9565/aa8330,"FI,IT"
10.1103/PhysRevLett.105.140503,"DK,JP,US,GB"
10.1103/PhysRevB.103.155148,"CN,US,GB"
10.1103/PhysRevB.98.020403,"CN,US"
10.1088/1361-6668/ac2a6d,"DE,NL,RU"
10.1103/PhysRevB.109.075126,"FR,DE,IT,GB"
10.1103/PhysRevLett.129.220501,"CA,US"
10.1103/PhysRevB.91.014201,"FR,US"
10.1088/1361-6668/aaab20,"CN,US"
10.1103/PRXQuantum.1.020317,"CA,US"
10.1038/NPHYS3461,"DK,US"
10.1063/5.0146814,"DK,NL"
10.1103/PRXQuantum.3.030311,"DK,NL,SI,ES,US,GB"
10.1126/science.abn7293,"AT,US"
10.1126/science.1244324,"CA,CH"
10.1103/PRXQuantum.1.020315,"AT,NZ"
10.1103/PhysRevLett.129.240502,"JP,US"
10.1063/5.0014361,"AU,US"
10.1103/PRXQuantum.5.020340,"AR,ES"
10.21468/SciPostPhys.6.5.055,"DE,IL,GB"
10.1103/PhysRevB.101.184430,"CN,NZ,ES,SE"
10.1126/science.adi7877,"AU,SI,US"
10.1103/PhysRevB.96.085121,"IL,GB"
10.1016/j.carbon.2021.04.097,"JP,GB"
10.1103/PRXQuantum.2.040313,"CA,US"
10.1063/5.0020019,"CN,US"
10.1038/ncomms15601,"DE,IN"
10.1038/s41598-017-00770-z,"FR,ES"
10.1103/PhysRevA.88.023849,"FR,US"
10.1002/andp.201400100,"DE,IT"
10.3390/e26050429,"FI,GB"
10.1103/PRXQuantum.5.020302,"CN,SG"
10.1103/PhysRevA.100.012305,"PK,US"
10.1103/PhysRevA.97.032320,"CL,CN,ES"
10.1103/PhysRevApplied.22.054074,"CH,US"
10.1103/PhysRevX.6.031007,"US,GB"
10.1088/2058-9565/ab18dd,"DE,NL"
10.1126/science.adh9932,"AU,CH,US"
10.1109/TASC.2023.3243197,"IT,US"
10.1016/j.rinp.2022.105639,"EG,IT,SA,US"
10.1126/sciadv.abh3686,"CN,DE,US"
10.1038/NPHYS2057,"IL,US"
10.1007/s11128-016-1489-3,"DE,JP,KR,US,GB"
10.1103/PhysRevA.104.042603,"CA,US,GB"
10.1038/s41598-022-17867-9,"JP,GB"
10.1103/PhysRevB.82.104522,"SE,US"
10.1088/1361-6528/ad3257,"NL,CH,US"
10.1016/j.ijleo.2013.03.141,"EG,SA"
10.1140/epjqt/s40507-022-00123-4,"JP,GB"
10.1038/s41534-017-0036-0,"DK,DE,US"
10.1103/PhysRevD.110.115020,"CN,JP,US"
10.1007/s10946-022-10031-8,"EG,IT,SA"
10.1038/s41598-023-46138-4,"CH,US"
10.1126/sciadv.adi0487,"US,GB"
10.1038/s41467-018-06595-2,"JP,NL"
10.1103/PhysRevLett.128.040403,"CN,FR,ES"
10.1103/PhysRevA.92.012124,"DE,GB"
10.1103/PhysRevB.103.224520,"AU,DE,RU"
10.1103/PhysRevB.97.214302,"DE,IT,US"
10.1103/PhysRevLett.113.210404,"CA,DE"
10.1063/5.0002160,"CA,US"
10.1103/PhysRevLett.128.190502,"CN,US"
10.1103/PhysRevLett.131.166701,"CA,FR"
10.1103/PhysRevX.9.011008,"AU,RU"
10.1103/PhysRevA.89.032314,"DE,SE"
10.1103/PhysRevB.107.104304,"US,GB"
10.3390/magnetochemistry7080117,"FR,IT,CH"
10.1088/1367-2630/acf0e2,"CN,DE,IR,ES"
10.1103/PhysRevA.91.022315,"DE,IT,RU,SK"
10.1103/PhysRevLett.129.253601,"AT,US"
10.1088/1402-4896/ab0c51,"CN,CH"
10.1140/epja/s10050-023-01108-2,"FR,IT,US"
10.1103/PhysRevX.7.011035,"AT,US"
10.1088/1361-6668/30/2/025011,"RU,SE,UA"
10.1038/s41586-019-1666-5,"DE,US"
10.1038/s41586-023-05867-2,"CA,US,GB"
10.1007/s10909-022-02809-6,"IT,KR"
10.1088/1367-2630/aac930,"DE,IL,US"
10.1126/sciadv.abh0462,"AU,SE,GB"
10.1103/PhysRevA.100.043815,"AT,ES"
10.1103/PhysRevA.110.062407,"JP,GB"
10.1038/s41534-023-00745-1,"ES,US"
10.1088/1367-2630/aac5b5,"CL,CN"
10.1002/advs.202003087,"DK,CH,US"
10.1103/PhysRevB.100.064523,"DK,US"
10.1103/PhysRevB.98.035431,"FR,IL,ES"
10.1126/sciadv.abm6169,"FR,SE,GB"
10.1103/PhysRevB.93.224110,"DE,US"
10.1103/PhysRevA.84.023840,"CN,US"
10.1103/PhysRevA.94.022321,"CA,NL,SG"
10.1103/PhysRevA.91.053820,"CN,JP,US"
10.1103/PhysRevX.12.041014,"DK,US,GB"
10.1103/PhysRevE.107.024113,"FR,IT,PL,CH"
10.1038/nature08681,"CA,US"
10.1016/j.optcom.2014.06.042,"SG,GB"
10.1103/PhysRevLett.114.170503,"FR,GB"
10.1038/NPHYS2217,"DE,SE"
10.1103/PhysRevA.105.022208,"RU,CH"
10.1103/PhysRevB.104.134203,"DE,US"
10.1103/PhysRevApplied.15.034080,"DE,CH"
10.1088/1367-2630/ab0134,"ES,US"
10.1103/PhysRevA.94.012105,"IN,JP,US,GB"
10.1088/1367-2630/aae73b,"CL,ES"
10.1140/epjqt/s40507-015-0034-0,"DE,US"
10.1103/PhysRevApplied.17.044005,"CA,US"
10.1103/PhysRevA.88.032317,"DK,SE"
10.1103/PhysRevA.97.042348,"DK,DE,US"
10.1103/PhysRevLett.126.090601,"CN,US"
10.1088/1367-2630/15/9/095007,"DE,ES"
10.1103/PhysRevLett.120.140404,"JP,SE,US"
10.1088/2058-9565/abb8e4,"FR,IT,CH"
10.1103/PhysRevB.90.054304,"BR,IT,GB"
10.1103/PhysRevB.99.094301,"FR,IT,GB"
10.1063/1.5024538,"CN,UA"
10.1103/PhysRevA.109.022437,"CN,JP"
10.3390/app11146427,"ES,SE"
10.1038/s41567-018-0400-9,"CN,US"
10.1103/PhysRevX.11.021010,"CA,US"
10.1088/2058-9565/abffbc,"DE,JP,RU,KR"
10.1103/PRXQuantum.1.020320,"CA,US"
10.1088/1367-2630/aa71cf,"DE,IL"
10.1103/PhysRevA.97.063823,"BE,FR"
10.1103/PhysRevB.94.174510,"DE,RU"
10.1038/s41534-021-00448-5,"ES,US"
10.1103/PhysRevX.8.041015,"AU,AT,US"
10.1088/2058-9565/acb796,"FR,US"
10.1038/s41567-022-01741-6,"CA,JP,US,GB"
10.1088/2058-9565/ab2c87,"CA,US"
10.1038/s41586-019-1196-1,"ES,US"
10.1103/PhysRevB.104.085138,"AU,DE,GB"
10.1088/0953-2048/26/7/075022,"NO,ZA,US"
10.1103/PhysRevA.97.043838,"DK,US"
10.1038/s41586-023-06505-7,"AU,US"
10.1038/s41534-020-00360-4,"AU,DE"
10.1103/PhysRevA.99.053834,"CA,CN,DE,ES"
10.1103/PhysRevA.96.063820,"CN,JP,PL,US"
10.1038/srep43657,"DE,RU"
10.1364/OPTICA.474022,"CH,US"
10.1103/PhysRevB.96.195402,"DE,IL,NL,RU"
10.1063/5.0063668,"DE,RU,GB"
10.1038/nature23893,"JP,US"
10.1038/s41586-022-05615-y,"FR,CH,US"
10.1038/s41586-021-04257-w,"DE,US,GB"
10.1038/nature17658,"ES,US"
10.1038/s41586-022-05348-y,"AU,CH,US"
10.1038/s41567-023-02129-w,"SE,US"
10.1515/nanoph-2023-0757,"FR,GB"
10.1038/s41586-023-05954-4,"AU,KR,US"
10.1103/PhysRevB.98.125146,"FR,PT,US"
10.1080/01431161.2022.2061877,"IN,IT"
10.1038/s41586-018-0410-x,"CA,GB"
10.1007/s11467-023-1357-4,"CA,CN"
10.1021/jacs.4c09109,"AU,GB"
10.1038/nature09035,"FR,US"
10.1021/acsnano.9b06809,"AT,FR,US"
10.1103/PRXQuantum.4.040319,"FR,PL,SG"
10.1103/PhysRevB.109.064303,"US,GB"
10.3390/e23050629,"EG,DE,SA"
10.1364/OE.27.033799,"EG,SA"
10.1103/PhysRevX.12.011009,"CA,US"
10.1038/s41586-020-2753-3,"FI,DE,SG,US"
10.1016/j.cpc.2023.108782,"DE,IT"
